,month_normalized,time_idx,value,static,date
2841,53,44,263.02,2,2020-10-12
2842,53,45,263.08,2,2020-10-13
2843,53,46,263.83,2,2020-10-14
2844,53,47,260.99,2,2020-10-15
2845,53,48,263.71,2,2020-10-16
2846,53,49,256.38,2,2020-10-17
2847,53,50,257.2,2,2020-10-18
2848,53,51,260.49,2,2020-10-19
2849,53,52,257.76,2,2020-10-20
2850,53,53,269.08,2,2020-10-21
2851,53,54,269.09,2,2020-10-22
2852,54,0,267.66,2,2020-10-23
2853,54,1,260.25,2,2020-10-24
2854,54,2,268.42,2,2020-10-25
2855,54,3,266.55,2,2020-10-26
2856,54,4,265.29,2,2020-10-27
2857,54,5,263.92,2,2020-10-28
2858,54,6,265.61,2,2020-10-29
2859,54,7,260.7,2,2020-10-30
2860,54,8,258.28,2,2020-10-31
2861,54,9,261.05,2,2020-11-01
2862,54,10,263.45,2,2020-11-02
2863,54,11,266.75,2,2020-11-03
2864,54,12,269.48,2,2020-11-04
2865,54,13,263.17,2,2020-11-05
2866,54,14,263.45,2,2020-11-06
2867,54,15,265.08,2,2020-11-07
2868,54,16,266.21,2,2020-11-08
2869,54,17,254.24,2,2020-11-09
2870,54,18,254.37,2,2020-11-10
2871,54,19,254.47,2,2020-11-11
2872,54,20,253.75,2,2020-11-12
2873,54,21,256.95,2,2020-11-13
2874,54,22,255.62,2,2020-11-14
2875,54,23,259.42,2,2020-11-15
2876,54,24,255.75,2,2020-11-16
2877,54,25,254.64,2,2020-11-17
2878,54,26,261.53,2,2020-11-18
2879,54,27,258.38,2,2020-11-19
2880,54,28,258.79,2,2020-11-20
2881,54,29,260.45,2,2020-11-21
2882,54,30,256.51,2,2020-11-22
2883,54,31,255.93,2,2020-11-23
2884,54,32,253.77,2,2020-11-24
2885,54,33,257.92,2,2020-11-25
2886,54,34,257.75,2,2020-11-26
2887,54,35,260.07,2,2020-11-27
2888,54,36,253.12,2,2020-11-28
2889,54,37,262.71,2,2020-11-29
2890,54,38,256.7,2,2020-11-30
2891,54,39,254.12,2,2020-12-01
2892,54,40,257.45,2,2020-12-02
2893,54,41,255.98,2,2020-12-03
2894,54,42,251.72,2,2020-12-04
2895,54,43,259.18,2,2020-12-05
2896,54,44,258.47,2,2020-12-06
2897,54,45,261.01,2,2020-12-07
2898,54,46,258.95,2,2020-12-08
2899,54,47,259.05,2,2020-12-09
2900,54,48,254.7,2,2020-12-10
2901,54,49,251.61,2,2020-12-11
2902,54,50,254.6,2,2020-12-12
2903,54,51,253.2,2,2020-12-13
2904,54,52,254.2,2,2020-12-14
2905,54,53,256.75,2,2020-12-15
2906,54,54,254.38,2,2020-12-16
2907,55,0,256.83,2,2020-12-17
2908,55,1,264.69,2,2020-12-18
2909,55,2,253.78,2,2020-12-19
2910,55,3,257.2,2,2020-12-20
2911,55,4,256.03,2,2020-12-21
2912,55,5,253.2,2,2020-12-22
2913,55,6,250.44,2,2020-12-23
2914,55,7,251.31,2,2020-12-24
2915,55,8,256.67,2,2020-12-25
2916,55,9,255.61,2,2020-12-26
2917,55,10,257.75,2,2020-12-27
2918,55,11,256.13,2,2020-12-28
2919,55,12,260.51,2,2020-12-29
2920,55,13,258.47,2,2020-12-30
2921,55,14,259.36,2,2020-12-31
2922,55,15,264.16,2,2021-01-01
2923,55,16,263.96,2,2021-01-02
2924,55,17,261.9,2,2021-01-03
2925,55,18,258.22,2,2021-01-04
2926,55,19,260.31,2,2021-01-05
2927,55,20,260.0,2,2021-01-06
2928,55,21,257.18,2,2021-01-07
2929,55,22,257.24,2,2021-01-08
2930,55,23,257.58,2,2021-01-09
2931,55,24,254.15,2,2021-01-10
2932,55,25,254.28,2,2021-01-11
2933,55,26,255.57,2,2021-01-12
2934,55,27,256.49,2,2021-01-13
2935,55,28,255.38,2,2021-01-14
2936,55,29,255.55,2,2021-01-15
2937,55,30,259.07,2,2021-01-16
2938,55,31,257.02,2,2021-01-17
2939,55,32,259.81,2,2021-01-18
2940,55,33,255.12,2,2021-01-19
2941,55,34,253.27,2,2021-01-20
2942,55,35,255.01,2,2021-01-21
2943,55,36,258.85,2,2021-01-22
2944,55,37,257.31,2,2021-01-23
2945,55,38,256.7,2,2021-01-24
2946,55,39,251.17,2,2021-01-25
2947,55,40,258.06,2,2021-01-26
2948,55,41,258.35,2,2021-01-27
2949,55,42,260.0,2,2021-01-28
2950,55,43,260.09,2,2021-01-29
2951,55,44,262.16,2,2021-01-30
2952,55,45,260.95,2,2021-01-31
2953,55,46,252.87,2,2021-02-01
2954,55,47,255.38,2,2021-02-02
2955,55,48,260.29,2,2021-02-03
2956,55,49,257.69,2,2021-02-04
2957,55,50,256.34,2,2021-02-05
2958,55,51,257.67,2,2021-02-06
2959,55,52,250.04,2,2021-02-07
2960,55,53,246.44,2,2021-02-08
2961,55,54,246.65,2,2021-02-09
2962,56,0,242.2,2,2021-02-10
2963,56,1,246.39,2,2021-02-11
2964,56,2,247.06,2,2021-02-12
2965,56,3,247.17,2,2021-02-13
2966,56,4,247.35,2,2021-02-14
2967,56,5,245.41,2,2021-02-15
2968,56,6,246.17,2,2021-02-16
2969,56,7,246.37,2,2021-02-17
2970,56,8,248.16,2,2021-02-18
2971,56,9,244.43,2,2021-02-19
2972,56,10,246.04,2,2021-02-20
2973,56,11,247.71,2,2021-02-21
2974,56,12,248.66,2,2021-02-22
2975,56,13,247.75,2,2021-02-23
2976,56,14,249.45,2,2021-02-24
2977,56,15,248.93,2,2021-02-25
2978,56,16,244.84,2,2021-02-26
2979,56,17,246.06,2,2021-02-27
2980,56,18,248.42,2,2021-02-28
2981,56,19,246.56,2,2021-03-01
2982,56,20,253.92,2,2021-03-02
2983,56,21,254.01,2,2021-03-03
2984,56,22,253.28,2,2021-03-04
2985,56,23,252.47,2,2021-03-05
2986,56,24,254.41,2,2021-03-06
2987,56,25,257.99,2,2021-03-07
2988,56,26,255.22,2,2021-03-08
2989,56,27,254.04,2,2021-03-09
2990,56,28,252.29,2,2021-03-10
2991,56,29,245.44,2,2021-03-11
2992,56,30,245.31,2,2021-03-12
2993,56,31,251.35,2,2021-03-13
2994,56,32,252.96,2,2021-03-14
2995,56,33,247.42,2,2021-03-15
2996,56,34,250.9,2,2021-03-16
2997,56,35,247.15,2,2021-03-17
2998,56,36,248.38,2,2021-03-18
2999,56,37,247.72,2,2021-03-19
3000,56,38,254.04,2,2021-03-20
3001,56,39,250.49,2,2021-03-21
3002,56,40,254.44,2,2021-03-22
3003,56,41,250.57,2,2021-03-23
3004,56,42,250.79,2,2021-03-24
3005,56,43,248.87,2,2021-03-25
3006,56,44,250.63,2,2021-03-26
3007,56,45,251.29,2,2021-03-27
3008,56,46,249.95,2,2021-03-28
3009,56,47,243.03,2,2021-03-29
3010,56,48,244.66,2,2021-03-30
3011,56,49,244.94,2,2021-03-31
3012,56,50,250.6,2,2021-04-01
3013,56,51,248.47,2,2021-04-02
3014,56,52,242.95,2,2021-04-03
3015,56,53,251.93,2,2021-04-04
3016,56,54,251.8,2,2021-04-05
3017,57,0,254.08,2,2021-04-06
3018,57,1,247.39,2,2021-04-07
3019,57,2,251.31,2,2021-04-08
3020,57,3,251.01,2,2021-04-09
3021,57,4,238.28,2,2021-04-10
3022,57,5,242.83,2,2021-04-11
3023,57,6,244.23,2,2021-04-12
3024,57,7,252.24,2,2021-04-13
3025,57,8,250.86,2,2021-04-14
3026,57,9,250.03,2,2021-04-15
3027,57,10,251.36,2,2021-04-16
3028,57,11,242.83,2,2021-04-17
3029,57,12,245.32,2,2021-04-18
3030,57,13,248.65,2,2021-04-19
3031,57,14,244.45,2,2021-04-20
3032,57,15,246.95,2,2021-04-21
3033,57,16,243.18,2,2021-04-22
3034,57,17,249.28,2,2021-04-23
3035,57,18,245.52,2,2021-04-24
3036,57,19,246.89,2,2021-04-25
3037,57,20,245.39,2,2021-04-26
3038,57,21,250.13,2,2021-04-27
3039,57,22,250.4,2,2021-04-28
3040,57,23,248.82,2,2021-04-29
3041,57,24,247.44,2,2021-04-30
3042,57,25,249.95,2,2021-05-01
3043,57,26,249.74,2,2021-05-02
3044,57,27,250.41,2,2021-05-03
3045,57,28,250.2,2,2021-05-04
3046,57,29,250.44,2,2021-05-05
3047,57,30,246.66,2,2021-05-06
3048,57,31,248.26,2,2021-05-07
3049,57,32,249.85,2,2021-05-08
3050,57,33,248.51,2,2021-05-09
3051,57,34,246.68,2,2021-05-10
3052,57,35,249.06,2,2021-05-11
3053,57,36,248.09,2,2021-05-12
3054,57,37,247.5,2,2021-05-13
3055,57,38,248.57,2,2021-05-14
3056,57,39,250.03,2,2021-05-15
3057,57,40,250.73,2,2021-05-16
3058,57,41,242.02,2,2021-05-17
3059,57,42,244.85,2,2021-05-18
3060,57,43,247.11,2,2021-05-19
3061,57,44,252.21,2,2021-05-20
3062,57,45,249.03,2,2021-05-21
3063,57,46,249.23,2,2021-05-22
3064,57,47,247.82,2,2021-05-23
3065,57,48,246.98,2,2021-05-24
